,title,year,runtime_minutes,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,release_date,production_budget,worldwide_gross,domestic_roi,worldwide_roi,original_language,original_title,popularity,vote_average,vote_count,title_change
861,The Snowman,2017.0,119.0,"Crime,Drama,Mystery",5.1,47890.0,Uni.,6700000.0,1.0,2017-10-20,35000000.0,43226146.0,-0.8094067142857143,0.23503274285714285,en,The Snowman,14.581,5.1,1225,False
862,The Social Network,2010.0,120.0,"Biography,Drama",7.7,568578.0,Sony,97000000.0,1.0,2010-10-01,40000000.0,224922135.0,1.42406735,4.623053375,en,The Social Network,15.889000000000001,7.2,6116,False
863,The Son of No One,2011.0,90.0,"Action,Crime,Drama",5.1,15743.0,Anch.,30700.0,0.0,2011-11-04,15000000.0,1148578.0,-0.9979546666666667,-0.9234281333333333,en,The Son of No One,7.586,5.1,156,False
864,The Space Between Us,2017.0,120.0,"Adventure,Drama,Romance",6.4,41031.0,STX,7900000.0,1.0,2017-02-03,30000000.0,16481405.0,-0.7371568666666667,-0.45061983333333333,en,The Space Between Us,14.437000000000001,7.1,1455,False
865,The SpongeBob Movie: Sponge Out of Water,2015.0,92.0,"Adventure,Animation,Comedy",6.0,43560.0,Par.,163000000.0,1.0,2015-02-06,74000000.0,311013181.0,1.202622054054054,3.2028808243243243,en,The SpongeBob Movie: Sponge Out of Water,13.815,5.7,1165,False
866,The Spy Next Door,2010.0,94.0,"Action,Comedy,Family",5.5,36767.0,LGF,24300000.0,1.0,2010-01-15,28000000.0,46752858.0,-0.13188907142857142,0.6697449285714285,en,The Spy Next Door,10.745999999999999,5.7,650,False
867,The Star,2017.0,86.0,"Adventure,Animation,Comedy",6.1,5159.0,Sony,40900000.0,1.0,2017-11-17,20000000.0,62758010.0,1.04239975,2.1379005,en,The Star,14.53,5.4,233,False
868,The Strangers: Prey at Night,2018.0,85.0,Horror,5.2,21614.0,,,0.0,2018-03-09,5000000.0,29960051.0,3.8862944,4.9920102,en,The Strangers: Prey at Night,13.31,5.4,621,False
869,The Switch,2010.0,101.0,"Comedy,Drama,Romance",6.1,90661.0,Mira.,27800000.0,1.0,2010-08-20,19000000.0,49858465.0,0.46097184210526315,1.6241297368421053,en,The Switch,7.745,6.1,1008,False
870,The To Do List,2013.0,104.0,"Comedy,Romance",5.8,34524.0,,,0.0,2013-07-26,1500000.0,4128828.0,1.3277793333333334,1.752552,en,The To Do List,7.33,5.5,534,False
871,The Tourist,2010.0,103.0,"Action,Adventure,Thriller",6.0,206714.0,Sony,67600000.0,1.0,2010-12-10,100000000.0,278731369.0,-0.32368843,1.78731369,en,The Tourist,10.307,6.1,3133,False
872,The Transporter Refueled,2015.0,96.0,"Action,Adventure,Crime",5.2,36201.0,EC,16000000.0,1.0,2015-09-04,22000000.0,69698495.0,-0.27137863636363635,2.168113409090909,en,The Transporter Refueled,13.427999999999999,5.4,836,False
873,The Vatican Tapes,2015.0,91.0,"Horror,Thriller",5.0,14822.0,LGF,1800000.0,0.0,2015-07-24,13000000.0,14929184.0,-0.8627105384615384,0.14839876923076922,en,The Vatican Tapes,7.841,4.6,365,False
874,The Visit,2015.0,83.0,Documentary,6.0,661.0,Uni.,65200000.0,1.0,2015-09-11,5000000.0,98677816.0,12.041221,18.7355632,en,The Visit,10.196,6.2,2634,False
875,The Vow,2012.0,104.0,"Drama,Romance",6.8,173629.0,SGem,125000000.0,1.0,2012-02-10,30000000.0,197618160.0,3.1671343333333333,5.587272,en,The Vow,13.046,7.1,2409,False
876,The Wall,2017.0,87.0,Documentary,6.5,49.0,RAtt.,1800000.0,1.0,2017-05-12,3000000.0,4495262.0,-0.39897866666666665,0.4984206666666667,en,The Wall,8.142000000000001,6.1,407,False
877,The Warrior's Way,2010.0,100.0,"Action,Fantasy,Western",6.3,24271.0,Rela.,5700000.0,1.0,2010-12-03,42000000.0,8514325.0,-0.8650871428571428,-0.7972779761904762,en,The Warrior's Way,8.259,6.1,203,False
878,The Watch,2012.0,102.0,"Action,Comedy,Horror",5.7,115757.0,Fox,35400000.0,1.0,2012-07-27,55000000.0,67130045.0,-0.3754,0.22054627272727273,en,The Watch,10.228,5.4,1356,False
879,The Way Way Back,2013.0,103.0,"Comedy,Drama",7.4,132642.0,,,0.0,2013-07-05,5000000.0,26853810.0,3.300538,4.370762,en,The Way Way Back,9.977,7.1,1043,False
880,The Wedding Ringer,2015.0,101.0,Comedy,6.7,66893.0,SGem,64500000.0,1.0,2015-01-16,23000000.0,80171596.0,1.8026178695652173,2.4857215652173914,en,The Wedding Ringer,15.876,6.5,961,False
881,The Wolf of Wall Street,2013.0,180.0,"Biography,Crime,Drama",8.2,1035358.0,Par.,116900000.0,1.0,2013-12-25,100000000.0,389870414.0,0.16900694,2.89870414,en,The Wolf of Wall Street,29.518,7.9,12411,False
882,The Wolfman,2010.0,103.0,"Drama,Fantasy,Horror",5.8,97873.0,Uni.,62000000.0,1.0,2010-02-12,150000000.0,142634358.0,-0.5854007733333333,-0.04910428,en,The Wolfman,14.03,5.7,1009,False
883,The Woman in Black,2012.0,95.0,"Drama,Fantasy,Horror",6.4,165357.0,CBS,54300000.0,1.0,2012-02-03,15000000.0,128955898.0,2.6222193333333332,7.597059866666667,en,The Woman in Black,12.780999999999999,6.1,2122,False
884,The Words,2012.0,102.0,"Drama,Mystery,Romance",7.1,70308.0,CBS,11500000.0,1.0,2012-09-07,6000000.0,16369708.0,0.9158063333333333,1.7282846666666667,en,The Words,7.2010000000000005,6.6,628,False
885,The World's End,2013.0,109.0,"Action,Comedy,Sci-Fi",7.0,235308.0,Focus,26000000.0,1.0,2013-08-23,20000000.0,47508505.0,0.30024255,1.37542525,en,The World's End,12.719000000000001,6.7,2990,False
886,The Young Messiah,2016.0,111.0,"Drama,Fantasy",5.6,2882.0,Focus,6500000.0,0.0,2016-03-11,16800000.0,7313697.0,-0.6148920833333333,-0.5646608928571428,en,The Young Messiah,5.531000000000001,6.1,50,False
887,There Be Dragons,2011.0,122.0,"Biography,Drama,War",5.8,4326.0,Gold.,1100000.0,0.0,2011-05-06,36000000.0,4020990.0,-0.9702962777777778,-0.8883058333333334,en,There Be Dragons,7.058,5.1,93,False
888,They Came Together,2014.0,83.0,"Comedy,Romance",5.5,19832.0,,,0.0,2014-06-27,3000000.0,82780.0,-1.0,-0.9724066666666666,en,They Came Together,7.353,5.5,226,False
889,Think Like a Man,2012.0,122.0,"Comedy,Romance",6.6,41043.0,SGem,91500000.0,1.0,2012-04-20,12000000.0,113373764.0,6.62893375,8.447813666666667,en,Think Like a Man,5.905,6.9,438,False
890,Think Like a Man Too,2014.0,106.0,"Comedy,Romance",5.8,18533.0,SGem,65200000.0,1.0,2014-06-20,24000000.0,70027933.0,1.709528625,1.9178305416666668,en,Think Like a Man Too,8.25,6.3,319,False
891,This Means War,2012.0,103.0,"Action,Comedy,Romance",6.3,167438.0,Fox,54800000.0,1.0,2012-02-17,65000000.0,156974557.0,-0.1575262923076923,1.4149931846153847,en,This Means War,12.017000000000001,6.0,2096,False
892,Thor,2011.0,115.0,"Action,Adventure,Fantasy",7.0,683264.0,Par.,181000000.0,1.0,2011-05-06,150000000.0,449326618.0,0.20687082666666667,1.9955107866666666,en,Thor,38.068000000000005,6.7,12764,False
893,Thor: Ragnarok,2017.0,130.0,"Action,Adventure,Comedy",7.9,482995.0,BV,315100000.0,1.0,2017-11-03,180000000.0,846980024.0,0.7503238277777777,3.7054445777777776,en,Thor: Ragnarok,43.45,7.5,11380,False
894,Thor: The Dark World,2013.0,112.0,"Action,Adventure,Fantasy",6.9,540996.0,BV,206400000.0,1.0,2013-11-08,150000000.0,644602516.0,0.3757476,3.297350106666667,en,Thor: The Dark World,31.014,6.7,10171,False
895,"Three Billboards Outside Ebbing, Missouri",2017.0,115.0,"Crime,Drama",8.2,344047.0,FoxS,54500000.0,1.0,2017-11-10,12000000.0,160191915.0,3.5428116666666667,12.34932625,en,"Three Billboards Outside Ebbing, Missouri",17.808,8.2,5432,False
896,Tim and Eric's Billion Dollar Movie,2012.0,93.0,Comedy,5.4,9004.0,,,0.0,2012-03-02,3000000.0,223652.0,-0.9328546666666667,-0.9254493333333333,en,Tim and Eric's Billion Dollar Movie,4.946000000000001,5.7,61,False
897,Tinker Tailor Soldier Spy,2011.0,122.0,"Drama,Mystery,Thriller",7.1,174890.0,,,0.0,2011-12-09,21000000.0,81452811.0,0.14997109523809524,2.8787052857142856,en,Tinker Tailor Soldier Spy,10.831,6.7,1402,False
898,Tiny Furniture,2010.0,98.0,"Comedy,Drama,Romance",6.2,13397.0,IFC,392000.0,0.0,2010-11-12,50000.0,424149.0,6.83348,7.48298,en,Tiny Furniture,6.695,5.9,82,False
899,To Rome with Love,2012.0,112.0,"Comedy,Music,Romance",6.3,79381.0,SPC,16700000.0,1.0,2012-06-22,21500000.0,74326015.0,-0.22398362790697673,2.457023953488372,en,To Rome with Love,9.562999999999999,5.7,1097,False
900,Tomb Raider,2018.0,119.0,"Action,Adventure,Fantasy",6.3,163560.0,WB,58300000.0,1.0,2018-03-16,90000000.0,273477501.0,-0.35276885555555554,2.0386389,en,Tomb Raider,24.968000000000004,6.3,4310,False
901,Tooth Fairy,2010.0,101.0,"Comedy,Family,Fantasy",5.0,37939.0,Fox,60000000.0,1.0,2010-01-22,48000000.0,112610386.0,0.25046366666666664,1.3460497083333334,en,Tooth Fairy,12.65,5.3,1058,False
902,Top Five,2014.0,102.0,"Comedy,Romance",6.4,24744.0,Par.,25300000.0,1.0,2014-12-12,12000000.0,26001741.0,1.1097815833333333,1.16681175,en,Top Five,6.322,6.3,281,False
903,Tower Heist,2011.0,104.0,"Action,Comedy,Crime",6.2,125102.0,Uni.,78000000.0,1.0,2011-11-04,85000000.0,150422946.0,-0.08180505882352941,0.7696817176470588,en,Tower Heist,12.213,6.0,1592,False
904,Trainwreck,2015.0,125.0,"Comedy,Drama,Romance",6.2,121860.0,Uni.,110200000.0,1.0,2015-07-17,35000000.0,141123897.0,2.1489342857142857,3.0321113428571427,en,Trainwreck,18.423,5.8,1731,False
905,Transformers: Age of Extinction,2014.0,165.0,"Action,Adventure,Sci-Fi",5.7,283486.0,Par.,245400000.0,1.0,2014-06-27,210000000.0,1104039076.0,0.16875750476190476,4.2573289333333335,en,Transformers: Age of Extinction,20.961,5.8,4805,False
906,Transformers: The Last Knight,2017.0,154.0,"Action,Adventure,Sci-Fi",5.2,119007.0,Par.,130199999.0,1.0,2017-06-21,217000000.0,602893340.0,-0.4001443179723502,1.7783103225806451,en,Transformers: The Last Knight,24.258000000000003,6.0,3255,False
907,Trash,2015.0,88.0,Drama,6.5,49.0,FCW,17500.0,1.0,2015-10-09,12000000.0,6553186.0,-0.998543,-0.4539011666666667,pt,Trash,7.178999999999999,7.1,353,False
908,Triple 9,2016.0,115.0,"Crime,Thriller",6.3,60369.0,ORF,12600000.0,1.0,2016-02-26,20000000.0,25943792.0,-0.36803515,0.2971896,en,Triple 9,13.334000000000001,5.8,1258,False
909,Trolls,2016.0,92.0,"Adventure,Animation,Comedy",6.5,63295.0,Fox,153700000.0,1.0,2016-11-04,125000000.0,344150134.0,0.229656512,1.753201072,en,Trolls,16.285999999999998,6.6,1880,False
910,Trouble with the Curve,2012.0,111.0,"Drama,Sport",6.8,56129.0,WB,35800000.0,1.0,2012-09-21,60000000.0,47818913.0,-0.4039477166666667,-0.20301811666666666,en,Trouble with the Curve,8.548,6.7,613,False
911,True Grit,2010.0,110.0,"Adventure,Drama,Western",7.6,284034.0,Par.,171200000.0,1.0,2010-12-22,35000000.0,252276928.0,3.892657285714286,6.207912228571429,en,True Grit,13.118,7.2,2816,False
912,Truth or Dare,2018.0,92.0,"Comedy,Drama,Romance",6.5,49.0,Uni.,41400000.0,1.0,2018-04-13,3500000.0,95127344.0,10.83171857142857,26.179241142857144,en,Truth or Dare,14.354000000000001,6.0,2005,False
913,Tusk,2014.0,102.0,"Comedy,Drama,Horror",5.3,40827.0,A24,1800000.0,0.0,2014-09-19,3000000.0,1887554.0,-0.39267233333333335,-0.37081533333333333,en,Tusk,8.655,5.3,601,False
914,Two Night Stand,2014.0,86.0,"Comedy,Romance",6.4,60510.0,EOne,18600.0,0.0,2014-09-26,1600000.0,868081.0,-0.99025,-0.457449375,en,Two Night Stand,9.191,6.5,1241,False
915,Unbroken,2014.0,137.0,"Biography,Drama,Sport",7.2,129981.0,Uni.,115600000.0,1.0,2014-12-25,65000000.0,163527824.0,0.7790445384615384,1.5158126769230769,en,Unbroken,12.354000000000001,7.4,2240,False
916,Uncle Drew,2018.0,103.0,"Comedy,Sport",5.7,9739.0,LG/S,42500000.0,1.0,2018-06-29,18000000.0,46527161.0,1.3594414444444445,1.5848422777777778,en,Uncle Drew,10.835999999999999,6.5,220,False
917,Unforgettable,2017.0,100.0,"Drama,Thriller",5.1,11489.0,,,0.0,2017-04-21,12000000.0,16221211.0,-0.052665666666666666,0.35176758333333336,en,Unforgettable,8.323,5.5,310,False
918,Unfriended: Dark Web,2018.0,92.0,"Crime,Horror,Mystery",5.9,13822.0,BH Tilt,8900000.0,1.0,2018-07-20,1000000.0,16434588.0,7.866745,15.434588,en,Unfriended: Dark Web,17.861,6.1,365,False
919,Unsane,2018.0,98.0,"Drama,Horror,Mystery",6.4,32049.0,BST,7700000.0,1.0,2018-03-23,1500000.0,14244931.0,4.126696,8.496620666666667,en,Unsane,16.316,6.2,667,False
920,Vacation,2015.0,99.0,"Adventure,Comedy",6.1,87582.0,WB (NL),58900000.0,1.0,2015-07-29,31000000.0,102306500.0,0.899489935483871,2.300209677419355,en,Vacation,14.227,6.2,1934,False
921,Valerian and the City of a Thousand Planets,2017.0,137.0,"Action,Adventure,Fantasy",6.5,139792.0,STX,41200000.0,1.0,2017-07-21,180000000.0,215098356.0,-0.7751146111111111,0.19499086666666668,en,Valerian and the City of a Thousand Planets,24.003,6.6,4149,False
922,Vampires Suck,2010.0,82.0,Comedy,3.4,43984.0,Fox,36700000.0,1.0,2010-08-18,20000000.0,81424988.0,0.8330752,3.0712494,en,Vampires Suck,8.992,4.1,658,False
923,Veronica Mars,2014.0,107.0,"Crime,Drama,Mystery",6.8,46751.0,WB,3300000.0,1.0,2014-03-14,6000000.0,3485383.0,-0.4463121666666667,-0.4191028333333333,en,Veronica Mars,7.821000000000001,6.7,699,False
924,Vice,2018.0,132.0,"Biography,Comedy,Drama",7.2,72855.0,Annapurna,47800000.0,1.0,2018-12-25,60000000.0,70883171.0,-0.20272863333333332,0.18138618333333334,en,Vice,20.125,7.1,1213,False
925,Walking with Dinosaurs,2013.0,87.0,,6.5,49.0,Fox,36100000.0,1.0,2013-12-20,80000000.0,123368842.0,-0.5490484875,0.542110525,en,Walking with Dinosaurs,10.56,5.4,210,False
926,War Dogs,2016.0,114.0,"Comedy,Crime,Drama",7.1,154029.0,WB,43000000.0,1.0,2016-08-19,50000000.0,86234503.0,-0.13930954,0.72469006,en,War Dogs,10.654000000000002,6.8,2387,False
927,War Horse,2011.0,146.0,"Drama,History,War",7.2,136447.0,BV,79900000.0,1.0,2011-12-25,70000000.0,156815529.0,0.14119084285714287,1.2402218428571428,en,War Horse,10.378,7.2,1849,False
928,War Room,2015.0,120.0,Drama,6.5,11716.0,TriS,67800000.0,0.0,2015-08-28,3000000.0,73975239.0,21.596705666666665,23.658413,en,War Room,7.419,7.5,171,False
929,War for the Planet of the Apes,2017.0,140.0,"Action,Adventure,Drama",7.5,201943.0,Fox,146900000.0,1.0,2017-07-14,152000000.0,489592267.0,-0.033683144736842106,2.2210017565789473,en,War for the Planet of the Apes,23.445,7.0,5235,False
930,Warcraft,2016.0,123.0,"Action,Adventure,Fantasy",6.9,225557.0,Uni.,47400000.0,1.0,2016-06-10,160000000.0,425522281.0,-0.70483965625,1.65951425625,en,Warcraft,21.464000000000002,6.3,4071,False
931,Warm Bodies,2013.0,98.0,"Comedy,Horror,Romance",6.9,208709.0,LG/S,66400000.0,1.0,2013-02-01,30000000.0,115121608.0,1.2126887333333334,2.8373869333333332,en,Warm Bodies,13.259,6.3,4109,False
932,Water for Elephants,2011.0,120.0,"Drama,Romance",6.9,105812.0,Fox,58700000.0,1.0,2011-04-22,38000000.0,116809717.0,0.544992552631579,2.0739399210526317,en,Water for Elephants,6.209,6.9,1627,False
933,We Are Your Friends,2015.0,96.0,"Drama,Music,Romance",6.2,32327.0,WB,3600000.0,1.0,2015-08-28,2000000.0,10153415.0,0.7957085,4.0767075,en,We Are Your Friends,10.809000000000001,6.3,1241,False
934,We Bought a Zoo,2011.0,124.0,"Comedy,Drama,Family",7.1,126849.0,Fox,75600000.0,1.0,2011-12-23,50000000.0,118729073.0,0.512491,1.37458146,en,We Bought a Zoo,9.931000000000001,6.7,1523,False
935,We're the Millers,2013.0,110.0,"Comedy,Crime",7.0,371759.0,WB (NL),150400000.0,1.0,2013-08-07,37000000.0,267816276.0,3.0647059189189187,6.23827772972973,en,We're the Millers,14.745999999999999,6.8,5231,False
936,Welcome to Marwen,2018.0,116.0,"Biography,Comedy,Drama",6.1,8920.0,Uni.,10800000.0,1.0,2018-12-21,45000000.0,12874922.0,-0.7608106666666666,-0.7138906222222222,en,Welcome to Marwen,22.031999999999996,6.6,286,False
937,Welcome to the Rileys,2010.0,110.0,Drama,7.0,22210.0,Gold.,159000.0,1.0,2010-10-29,10000000.0,355919.0,-0.9847143,-0.9644081,en,Welcome to the Rileys,8.347999999999999,6.5,241,False
938,What to Expect When You're Expecting,2012.0,110.0,"Comedy,Drama,Romance",5.7,65890.0,LGF,41200000.0,1.0,2012-05-18,37500000.0,88473016.0,0.09739208,1.3592804266666667,en,What to Expect When You're Expecting,12.27,5.9,1130,False
939,What's Your Number?,2011.0,106.0,"Comedy,Romance",6.1,67922.0,Fox,14000000.0,1.0,2011-09-30,20000000.0,30163785.0,-0.2994458,0.50818925,en,What's Your Number?,10.390999999999998,6.4,1271,False
940,When the Game Stands Tall,2014.0,115.0,"Drama,Family,Sport",6.7,14498.0,TriS,30100000.0,0.0,2014-08-22,15000000.0,30138912.0,1.0085308666666666,1.0092608,en,When the Game Stands Tall,6.08,6.6,185,False
941,Whiplash,2014.0,106.0,"Drama,Music",8.5,616916.0,SPC,13100000.0,1.0,2014-10-10,3300000.0,38969037.0,2.9672745454545453,10.80879909090909,en,Whiplash,28.784000000000002,8.4,7908,False
942,Whiskey Tango Foxtrot,2016.0,112.0,"Biography,Comedy,Drama",6.6,46265.0,Par.,23100000.0,0.0,2016-03-04,35000000.0,25350747.0,-0.34047617142857145,-0.27569294285714285,en,Whiskey Tango Foxtrot,8.564,6.2,596,False
943,White Boy Rick,2018.0,111.0,"Crime,Drama",6.4,16255.0,Studio 8,24000000.0,1.0,2018-09-14,30000000.0,25947983.0,-0.1998389,-0.13506723333333334,en,White Boy Rick,13.794,6.3,277,False
944,White House Down,2013.0,131.0,"Action,Drama,Thriller",6.4,191791.0,Sony,73100000.0,1.0,2013-06-28,150000000.0,205440387.0,-0.51264144,0.36960258,en,White House Down,13.026,6.4,2817,False
945,Why Did I Get Married Too?,2010.0,121.0,"Comedy,Drama,Romance",4.6,8653.0,,,0.0,2010-04-02,20000000.0,60831067.0,2.0047926,2.04155335,en,Why Did I Get Married Too?,6.636,5.9,49,False
946,Why Him?,2016.0,111.0,Comedy,6.2,89628.0,Fox,60300000.0,1.0,2016-12-23,38000000.0,117425156.0,0.587468052631579,2.0901356842105265,en,Why Him?,15.044,6.2,2494,False
947,Wild Card,2015.0,92.0,"Action,Crime,Drama",5.6,46463.0,,,0.0,2015-01-30,30000000.0,4315789.0,-0.9998933333333333,-0.8561403666666667,en,Wild Card,22.504,5.5,930,False
948,Wild Target,2010.0,98.0,"Action,Comedy,Crime",6.8,33915.0,Free,109000.0,1.0,2010-10-29,8000000.0,5314194.0,-0.98633275,-0.33572575,en,Wild Target,9.355,6.4,356,False
949,Winchester,2018.0,99.0,"Biography,Drama,Fantasy",5.4,24351.0,LGF,25100000.0,0.0,2018-02-02,3500000.0,44378040.0,6.169090285714286,11.67944,en,Winchester,12.44,5.7,884,False
950,Winter's Bone,2010.0,100.0,"Drama,Mystery",7.2,127751.0,RAtt.,6500000.0,1.0,2010-06-11,2000000.0,16131551.0,2.2657515,7.0657755,en,Winter's Bone,9.824,6.9,931,False
951,Wish Upon,2017.0,90.0,"Drama,Fantasy,Horror",5.0,14962.0,BG,14300000.0,0.0,2017-07-14,12000000.0,23477345.0,0.19179208333333334,0.9564454166666667,en,Wish Upon,10.219,5.4,690,False
952,Wonder,2017.0,113.0,"Drama,Family",8.0,111632.0,LGF,132400000.0,1.0,2017-11-17,20000000.0,304604712.0,5.62114045,14.2302356,en,Wonder,20.101,8.2,3959,False
953,Woodlawn,2015.0,123.0,"Drama,Sport",6.5,6070.0,PFR,14400000.0,0.0,2015-10-16,13000000.0,14403703.0,0.10723823076923077,0.10797715384615385,en,Woodlawn,5.575,7.0,79,False
954,World War Z,2013.0,116.0,"Action,Adventure,Horror",7.0,553751.0,Par.,202400000.0,1.0,2013-06-21,190000000.0,531514650.0,0.06505111052631579,1.7974455263157896,en,World War Z,14.582,6.7,9132,False
955,Wreck-It Ralph,2012.0,101.0,"Adventure,Animation,Comedy",7.7,344496.0,BV,189400000.0,1.0,2012-11-02,165000000.0,496511521.0,0.14795561818181818,2.0091607333333332,en,Wreck-It Ralph,22.967,7.3,7780,False
956,X-Men: Apocalypse,2016.0,144.0,"Action,Adventure,Sci-Fi",7.0,356556.0,Fox,155400000.0,1.0,2016-05-27,178000000.0,542537546.0,-0.12672758988764046,2.047963741573034,en,X-Men: Apocalypse,39.293,6.5,8348,False
957,X-Men: Days of Future Past,2014.0,132.0,"Action,Adventure,Sci-Fi",8.0,620079.0,Fox,233900000.0,1.0,2014-05-23,200000000.0,747862775.0,0.16960767,2.739313875,en,X-Men: Days of Future Past,41.867,7.5,10062,False
958,X-Men: First Class,2011.0,87.0,,6.5,49.0,Fox,146400000.0,1.0,2011-06-03,160000000.0,355408305.0,-0.08494809375,1.22130190625,en,X-Men: First Class,1.4469999999999998,7.2,8211,False
959,Yoga Hosers,2016.0,88.0,"Action,Comedy,Fantasy",4.3,10483.0,,,0.0,2016-09-02,5000000.0,22958.0,-1.0,-0.9954084,en,Yoga Hosers,8.05,4.5,221,False
960,Yogi Bear,2010.0,80.0,"Adventure,Animation,Comedy",4.6,18934.0,WB,100200000.0,1.0,2010-12-17,80000000.0,204774690.0,0.2530751375,1.559683625,en,Yogi Bear,9.096,5.3,387,False
961,You Again,2010.0,105.0,"Comedy,Family,Romance",5.8,46690.0,BV,25700000.0,1.0,2010-09-24,20000000.0,32838945.0,0.28510265,0.64194725,en,You Again,10.208,6.2,734,False
962,Your Highness,2011.0,102.0,"Adventure,Comedy,Fantasy",5.5,92940.0,Uni.,21600000.0,1.0,2011-04-08,50000000.0,26121638.0,-0.5680711,-0.47756724,en,Your Highness,12.254000000000001,5.3,735,False
963,Zero Dark Thirty,2012.0,157.0,"Drama,Thriller",7.4,251072.0,Sony,95700000.0,1.0,2012-12-19,52500000.0,134612435.0,0.8232517333333333,1.564046380952381,en,Zero Dark Thirty,14.239,6.9,2553,False
964,Zipper,2015.0,112.0,"Drama,Thriller",5.8,6120.0,,,0.0,2015-08-28,4500000.0,0.0,-1.0,-1.0,en,Zipper,9.373,5.7,85,False
965,Zookeeper,2011.0,102.0,"Comedy,Family,Romance",5.2,52396.0,Sony,80400000.0,1.0,2011-07-08,80000000.0,170805525.0,0.004510825,1.1350690625,en,Zookeeper,10.764000000000001,5.3,886,False
966,Zoolander 2,2016.0,101.0,Comedy,4.7,59914.0,Par.,28800000.0,1.0,2016-02-12,50000000.0,55348693.0,-0.42302614,0.10697386,en,Zoolander 2,12.997,4.7,1374,False
967,Zootopia,2016.0,108.0,"Adventure,Animation,Comedy",8.0,383446.0,BV,341300000.0,1.0,2016-03-04,150000000.0,1019429616.0,1.2751216533333334,5.79619744,en,Zootopia,27.549,7.7,9977,False
968,mother!,2017.0,87.0,,6.5,49.0,Par.,17800000.0,1.0,2017-09-15,30000000.0,42531076.0,-0.40666653333333336,0.41770253333333335,en,mother!,15.227,7.0,3458,False
969,xXx: Return of Xander Cage,2017.0,107.0,"Action,Adventure,Thriller",5.2,77976.0,,,0.0,2017-01-20,85000000.0,345033359.0,-0.4717833764705882,3.059215988235294,en,xXx: Return of Xander Cage,21.749000000000002,5.6,2452,False
